epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
268,2967.83,0.64687,0.8878,0.54373,0.8582,0.91854,0.90202,0.94157,0.81461,0.91765,0.89214,0.93196,0.62415,0.55093,0.69711,0.46564,0.83509,0.001189,0.001189,0.001189
269,2978.54,0.63757,0.85091,0.53084,0.85363,0.93123,0.89611,0.9459,0.81733,0.92564,0.89093,0.93643,0.6243,0.55073,0.70255,0.45011,0.83629,0.001156,0.001156,0.001156
270,2989.27,0.63667,0.85846,0.5297,0.85639,0.94072,0.8989,0.94719,0.82031,0.93148,0.89335,0.93565,0.62901,0.54308,0.6928,0.44209,0.83301,0.001123,0.001123,0.001123
271,3000.04,0.6342,0.88129,0.53212,0.85347,0.9344,0.88623,0.94333,0.81956,0.92737,0.87947,0.9327,0.62965,0.54157,0.69139,0.45484,0.83251,0.00109,0.00109,0.00109
272,3010.74,0.63499,0.87325,0.52779,0.85837,0.9345,0.89666,0.94662,0.82481,0.92877,0.88933,0.93577,0.63657,0.53576,0.68953,0.44142,0.83218,0.001057,0.001057,0.001057
273,3021.46,0.62597,0.84116,0.51891,0.85345,0.92822,0.90281,0.94648,0.82504,0.93773,0.8796,0.93393,0.63686,0.53049,0.68824,0.44412,0.83314,0.001024,0.001024,0.001024
274,3032.26,0.64432,0.88405,0.53984,0.86058,0.91416,0.90387,0.94412,0.81922,0.93853,0.86868,0.93437,0.63379,0.53572,0.692,0.45045,0.83342,0.000991,0.000991,0.000991
275,3043.57,0.63987,0.8755,0.5359,0.85712,0.91687,0.90056,0.94388,0.8197,0.90994,0.89313,0.93398,0.63053,0.53779,0.6956,0.45113,0.83447,0.000958,0.000958,0.000958
276,3054.55,0.62388,0.85097,0.52646,0.85162,0.92546,0.8944,0.94536,0.821,0.91919,0.8889,0.93603,0.6322,0.53468,0.69734,0.45016,0.8332,0.000925,0.000925,0.000925
277,3065.34,0.62824,0.86107,0.52579,0.85511,0.92229,0.89432,0.94234,0.81606,0.91497,0.88759,0.9314,0.6291,0.54327,0.70193,0.4632,0.8361,0.000892,0.000892,0.000892
278,3076.03,0.61904,0.84358,0.50946,0.85256,0.92366,0.9039,0.94963,0.82668,0.91692,0.89732,0.93916,0.63197,0.53265,0.68432,0.43592,0.83383,0.000859,0.000859,0.000859
279,3086.82,0.62706,0.85989,0.51591,0.85295,0.92643,0.88648,0.94607,0.82169,0.92115,0.88087,0.93546,0.63598,0.53987,0.68289,0.45864,0.83464,0.000826,0.000826,0.000826
280,3097.73,0.62055,0.85453,0.51611,0.85261,0.9355,0.89449,0.94773,0.82982,0.92913,0.88761,0.9356,0.6361,0.53156,0.68533,0.4406,0.83147,0.000793,0.000793,0.000793
281,3109.12,0.62612,0.85122,0.51396,0.85288,0.92535,0.9014,0.94747,0.82379,0.91839,0.89464,0.93719,0.63561,0.54075,0.68982,0.44953,0.83427,0.00076,0.00076,0.00076
282,3120.51,0.62946,0.86389,0.52272,0.85083,0.94039,0.89809,0.94958,0.82838,0.93888,0.88626,0.9382,0.63479,0.53042,0.68413,0.43187,0.83164,0.000727,0.000727,0.000727
283,3131.26,0.61499,0.82573,0.50574,0.84956,0.94621,0.89814,0.95006,0.82747,0.93816,0.89011,0.93926,0.63807,0.53206,0.68132,0.43375,0.83241,0.000694,0.000694,0.000694
284,3142.29,0.62226,0.86467,0.52392,0.85486,0.92776,0.8974,0.95019,0.83025,0.92084,0.88719,0.9388,0.6358,0.53538,0.68734,0.44046,0.83378,0.000661,0.000661,0.000661
285,3153.03,0.6096,0.82989,0.50894,0.85003,0.93631,0.91344,0.95285,0.83379,0.92901,0.90075,0.93973,0.6385,0.52919,0.68229,0.42558,0.83111,0.000628,0.000628,0.000628
286,3164.57,0.61924,0.83757,0.51536,0.852,0.95326,0.89567,0.95019,0.82837,0.94194,0.88516,0.93736,0.6376,0.52921,0.68609,0.43554,0.83149,0.000595,0.000595,0.000595
287,3175.53,0.61993,0.86,0.51557,0.85417,0.9331,0.9024,0.94672,0.82531,0.92171,0.89431,0.93544,0.63492,0.52803,0.68368,0.44308,0.83126,0.000562,0.000562,0.000562
288,3186.44,0.61012,0.84202,0.5121,0.85339,0.94044,0.90622,0.94859,0.83377,0.93102,0.89757,0.93733,0.63815,0.52254,0.68085,0.43134,0.82977,0.000529,0.000529,0.000529
289,3197.4,0.61488,0.84677,0.51113,0.85366,0.9393,0.90283,0.94593,0.83006,0.93304,0.89471,0.9358,0.6348,0.52426,0.68343,0.44081,0.83088,0.000496,0.000496,0.000496
290,3208.44,0.5998,0.81053,0.48777,0.84481,0.93403,0.90879,0.94774,0.83058,0.92813,0.90035,0.93707,0.63953,0.5232,0.68264,0.43851,0.82927,0.000463,0.000463,0.000463
291,3220.77,0.56648,0.72064,0.45551,0.83144,0.94883,0.89512,0.94609,0.82774,0.93785,0.88827,0.93672,0.64366,0.52705,0.68198,0.42977,0.82955,0.00043,0.00043,0.00043
292,3230.92,0.53334,0.69731,0.39917,0.82495,0.93281,0.90276,0.94534,0.82597,0.9263,0.8933,0.93597,0.64273,0.53012,0.68254,0.43197,0.83081,0.000397,0.000397,0.000397
293,3240.99,0.5274,0.68146,0.38415,0.82419,0.93602,0.89649,0.94331,0.82523,0.92911,0.88926,0.93282,0.63825,0.53567,0.68643,0.44299,0.83263,0.000364,0.000364,0.000364
294,3251.34,0.52149,0.67245,0.37809,0.81969,0.93636,0.89581,0.94408,0.82321,0.93277,0.88814,0.93506,0.63322,0.53871,0.69159,0.44108,0.83264,0.000331,0.000331,0.000331
295,3261.78,0.51391,0.66599,0.36901,0.8214,0.93003,0.89716,0.94365,0.82324,0.92784,0.88725,0.93417,0.63168,0.53891,0.69209,0.44291,0.83316,0.000298,0.000298,0.000298
296,3271.96,0.50554,0.66504,0.362,0.81778,0.93763,0.8959,0.94493,0.82427,0.93048,0.8893,0.93475,0.63559,0.53593,0.69346,0.4376,0.83233,0.000265,0.000265,0.000265
297,3281.96,0.50988,0.66597,0.36478,0.82019,0.93591,0.89683,0.94546,0.82533,0.9304,0.89173,0.93634,0.63432,0.53624,0.69395,0.43807,0.83234,0.000232,0.000232,0.000232
298,3292.02,0.50189,0.65628,0.36555,0.81829,0.93101,0.89529,0.94529,0.82713,0.92965,0.88857,0.93729,0.63655,0.5357,0.69309,0.43987,0.83296,0.000199,0.000199,0.000199
299,3302.13,0.50224,0.65777,0.35826,0.81795,0.92402,0.90744,0.94833,0.82893,0.91896,0.90277,0.941,0.64214,0.53212,0.69019,0.43346,0.83245,0.000166,0.000166,0.000166
300,3312.3,0.50305,0.66303,0.35659,0.81842,0.92795,0.90554,0.94924,0.83068,0.91776,0.90509,0.94227,0.63997,0.53162,0.68786,0.43344,0.83206,0.000133,0.000133,0.000133
