epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
269,1880.44,0.74709,1.00779,0.61092,0.87813,0.93336,0.88535,0.94018,0.78596,0.93248,0.8747,0.93047,0.60106,0.62399,0.79468,0.48578,0.85453,0.001156,0.001156,0.001156
270,1887.26,0.74472,1.01508,0.61169,0.88193,0.93734,0.89639,0.94203,0.7904,0.93245,0.88598,0.93309,0.60634,0.62227,0.78227,0.48108,0.85346,0.001123,0.001123,0.001123
271,1894.37,0.74545,1.03817,0.61655,0.88118,0.93081,0.8905,0.93985,0.78658,0.92536,0.88253,0.93019,0.60011,0.62613,0.78201,0.48963,0.85494,0.00109,0.00109,0.00109
272,1901.22,0.74234,1.01959,0.6092,0.88424,0.94406,0.88301,0.94008,0.78838,0.9383,0.87768,0.93115,0.60572,0.6187,0.77587,0.49266,0.85376,0.001057,0.001057,0.001057
273,1908.81,0.7361,0.99714,0.60107,0.87945,0.94675,0.88301,0.94013,0.79277,0.93987,0.87648,0.93065,0.60767,0.61662,0.77355,0.48507,0.85407,0.001024,0.001024,0.001024
274,1916.85,0.75336,1.03881,0.62562,0.88678,0.93549,0.87581,0.93737,0.78702,0.93215,0.86842,0.92711,0.60108,0.62577,0.78045,0.49659,0.85684,0.000991,0.000991,0.000991
275,1924.44,0.75289,1.035,0.6171,0.88343,0.93177,0.89147,0.94169,0.7902,0.9246,0.88496,0.93087,0.60797,0.61784,0.77833,0.47995,0.8538,0.000958,0.000958,0.000958
276,1931.31,0.7348,1.01015,0.60706,0.87947,0.93354,0.89106,0.9412,0.78645,0.92743,0.88501,0.93187,0.60005,0.61742,0.78707,0.48698,0.85348,0.000925,0.000925,0.000925
277,1938.06,0.74028,1.00966,0.61003,0.88112,0.92379,0.89761,0.93988,0.78711,0.9179,0.88496,0.92908,0.59942,0.6237,0.78762,0.49065,0.85304,0.000892,0.000892,0.000892
278,1944.53,0.72864,0.99818,0.59098,0.87702,0.93688,0.89775,0.94167,0.78944,0.93061,0.88733,0.93056,0.60114,0.61874,0.78152,0.47681,0.85173,0.000859,0.000859,0.000859
279,1951.04,0.73831,1.01713,0.59453,0.87898,0.93272,0.88184,0.93786,0.78362,0.9261,0.87608,0.92904,0.60134,0.62393,0.78163,0.49751,0.85385,0.000826,0.000826,0.000826
280,1957.76,0.73566,1.00397,0.60202,0.88049,0.94684,0.88261,0.94467,0.79228,0.94017,0.87638,0.93351,0.60816,0.61445,0.78153,0.47717,0.85042,0.000793,0.000793,0.000793
281,1964.32,0.73928,1.01101,0.59832,0.87949,0.94873,0.887,0.94564,0.79718,0.94252,0.87708,0.93385,0.61613,0.60816,0.77741,0.47146,0.85113,0.00076,0.00076,0.00076
282,1971.55,0.74542,1.02602,0.60149,0.87866,0.9349,0.89185,0.94332,0.79127,0.92772,0.88468,0.93329,0.60777,0.61528,0.77775,0.48046,0.85123,0.000727,0.000727,0.000727
283,1978.74,0.73062,0.98208,0.58317,0.87669,0.92483,0.89813,0.94289,0.79513,0.9474,0.86757,0.93286,0.6145,0.61267,0.76635,0.48174,0.85174,0.000694,0.000694,0.000694
284,1985.36,0.7416,1.02065,0.60849,0.88343,0.94002,0.89363,0.94414,0.79562,0.93224,0.88588,0.933,0.61063,0.60927,0.77609,0.47952,0.85172,0.000661,0.000661,0.000661
285,1992.08,0.71977,0.9833,0.58709,0.87547,0.93717,0.89543,0.94684,0.79684,0.92987,0.8872,0.93523,0.6178,0.60756,0.76651,0.46934,0.85011,0.000628,0.000628,0.000628
286,1998.82,0.73011,0.99106,0.59272,0.87718,0.94627,0.89361,0.9452,0.79466,0.93857,0.88461,0.93271,0.60942,0.61058,0.774,0.47247,0.8511,0.000595,0.000595,0.000595
287,2005.4,0.73717,1.01417,0.59571,0.8814,0.93833,0.89212,0.94342,0.79323,0.93775,0.88368,0.93387,0.60701,0.61028,0.77219,0.47362,0.85069,0.000562,0.000562,0.000562
288,2011.86,0.72839,1.00307,0.59271,0.88063,0.93634,0.89017,0.94414,0.79545,0.93276,0.88097,0.93495,0.61353,0.60965,0.77231,0.4731,0.85021,0.000529,0.000529,0.000529
289,2018.42,0.72628,1.00538,0.59194,0.87884,0.94287,0.88716,0.94309,0.79309,0.94012,0.87789,0.93291,0.60678,0.61239,0.77887,0.47698,0.85067,0.000496,0.000496,0.000496
290,2025.15,0.71564,0.96535,0.56951,0.87112,0.93727,0.89846,0.94467,0.79256,0.93188,0.88595,0.93494,0.60788,0.6167,0.77562,0.47459,0.85163,0.000463,0.000463,0.000463
291,2033.33,0.67858,0.86066,0.54749,0.85803,0.92785,0.90783,0.94313,0.78854,0.92242,0.89816,0.93312,0.6111,0.6166,0.76741,0.47518,0.85215,0.00043,0.00043,0.00043
292,2040.19,0.63302,0.82633,0.46485,0.84566,0.93717,0.89526,0.93834,0.78313,0.93143,0.88497,0.92859,0.60565,0.62863,0.78303,0.48857,0.8562,0.000397,0.000397,0.000397
293,2046.33,0.62347,0.80728,0.44648,0.8456,0.92843,0.89311,0.93541,0.77707,0.92127,0.88555,0.92526,0.59807,0.63857,0.78731,0.50116,0.85887,0.000364,0.000364,0.000364
294,2052.47,0.62106,0.80363,0.4387,0.84048,0.91653,0.89211,0.93548,0.78111,0.91533,0.88195,0.92368,0.59802,0.63525,0.78779,0.50155,0.85787,0.000331,0.000331,0.000331
295,2058.45,0.61232,0.79808,0.43236,0.84406,0.91686,0.89358,0.93727,0.78448,0.91306,0.88365,0.92652,0.59953,0.62915,0.78692,0.49488,0.85584,0.000298,0.000298,0.000298
296,2064.42,0.60632,0.79983,0.42219,0.83889,0.93347,0.88842,0.93916,0.78695,0.93104,0.8777,0.92887,0.6035,0.62258,0.78791,0.48428,0.85408,0.000265,0.000265,0.000265
297,2070.3,0.60598,0.79432,0.42055,0.83975,0.9414,0.88273,0.94079,0.78965,0.93622,0.87398,0.93001,0.60517,0.61945,0.78695,0.47886,0.8532,0.000232,0.000232,0.000232
298,2076.32,0.6004,0.78507,0.42117,0.83938,0.94355,0.88441,0.94157,0.78972,0.9354,0.877,0.93011,0.60445,0.61884,0.79043,0.47849,0.85221,0.000199,0.000199,0.000199
299,2082.33,0.60198,0.7891,0.41835,0.83835,0.94343,0.88697,0.94251,0.79267,0.93609,0.87793,0.93074,0.60744,0.6139,0.78453,0.4731,0.85054,0.000166,0.000166,0.000166
300,2088.31,0.60306,0.79448,0.41361,0.83864,0.94323,0.89028,0.9435,0.79421,0.93473,0.88211,0.931,0.60597,0.61484,0.78135,0.47272,0.85045,0.000133,0.000133,0.000133
